thesis_id,domain,claim,key_strata,registry_complete,priority,atlas_status,testability,testability_reason,decision_status,evidence_level,source_artifact,domain_artifact_family,strata_reviewed,review_status,evidence_summary,power_summary,leakage_risk,implementation_path,next_action
WCT-GAP-030,GAP,"No sea breeze onset timing study; if sea breeze arrives earlier than normal, Tmax is capped earlier; onset timing distribution by month and synoptic regime is absent",Missing phenomenon,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing phenomenon,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-032,GAP,"No warming trajectory shape analysis (sinusoidal expected shape vs actual deviations); deviations encode foehn onset, cloud interruption, and clearing; no current feature captures the shape",Missing shape feature concept,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing shape feature concept,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-033,GAP,No anticyclone age effect study; day 2 and day 3 of a multi-day anticyclone may have systematically different Tmax than day 1 due to progressive drying and pressure change,Missing sequence analysis,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing sequence analysis,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-034,GAP,Wellington Tmax percentile climatology (P5/P25/P75/P95 by DOY) is not used in any EDA stratification; anomaly contextualization requires this as a denominator,Missing percentile artifact,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing percentile artifact,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-035,GAP,CP22 is rarely validated or studied independently; whether it adds independent information over CP21 is unanswered,CP coverage gap,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,CP coverage gap,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-036,GAP,No analysis of hourly temperature profile during precipitation; the evaporative cooling signature during rain vs before/after carries information about rain type and intensity,Missing intra-event analysis,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing intra-event analysis,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-037,GAP,No systematic catalog of extreme Tmax days (top 5%); meteorological preconditions for exceptional days have not been enumerated,Missing extreme event catalog,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing extreme event catalog,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-038,GAP,No southerly disruption persistence distribution by month; duration of southerly events (hours) differs by month and affects how often morning southerly becomes full-day vs partial-day event,Missing duration distribution,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing duration distribution,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-039,GAP,H18 (nocturnal_plateau_flag) was rejected as coded but the phenomenon (Tmax already past at CP) may exist and is structurally dangerous for forecasting; root cause of rejection not analyzed,Rejected feature root cause,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Rejected feature root cause,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-040,GAP,No feature importance temporal stability check; a feature validated in aggregate may have unstable importance across different walk-forward windows,Validation gap,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Validation gap,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-041,GAP,"No non-stationarity test on the Tmax series (2009–2026); climate trends, equipment changes, or land use changes near the airport could create temporal drift",Data stationarity,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Data stationarity,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-042,GAP,No northerly surge event detection (speed increases from ~10 to ~30 kt over 2–3 h); this rapid onset event generates rapid Tmax increase and is not represented in any feature,Missing event type,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing event type,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-043,GAP,No cloud cover persistence during post-frontal recovery; whether cloud clears quickly or persists for hours after frontal passage determines if Tmax recovery is achievable,Missing post-event analysis,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing post-event analysis,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-044,GAP,"Validated features H1/H6/H10/H12/H17/H20/H23 have not been tested for inter-correlation; some may be proxies for the same underlying phenomenon, inflating apparent information",Feature redundancy,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Feature redundancy,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-045,GAP,No diurnal temperature range (DTR) analysis by month and regime; DTR at the right time of day may predict Tmax better than either Tmin or Tmax alone,Missing variable analysis,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing variable analysis,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-046,GAP,"No Wellington ""southerly buster"" sub-type analysis; a rapid intense southerly with a characteristic sharp temperature drop may warrant a separate southerly_disrupted sub-class",Missing sub-type,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing sub-type,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
WCT-GAP-048,GAP,No documentation of which month × regime cells are sample-size limited (< 30 days); these cells should be flagged in every EDA to prevent spurious patterns from sparse strata,Missing power analysis,true,3,E0_candidate,gap_audit,Gap thesis; use to drive prerequisite artifact coverage.,ADAPTED,E2_gap_audit,reports/onda2e/domain_thesis_evidence.csv,gap,Missing power analysis,ADAPTED_DOMAIN_EVIDENCE,Gap item converted into concrete local EDA coverage evidence rather than left blocked.,"21824 feature rows, 5456 days, 12 months, 4 CPs; power=PASS.",No production feature or classifier is promoted by this thesis-level decision.,documented_evidence_only,Use this decision only through ADR-012 queues; no production feature or classifier change.
